,age,count
5293,32.0,5
5294,32.0,3
4635,32.0,4
4636,32.0,2
1575,32.0,4
1576,32.0,1
3976,32.111111111111114,5
3977,32.111111111111114,4
256,32.125,8
466,32.142857142857146,7
408,32.142857142857146,7
4540,32.142857142857146,6
4541,32.142857142857146,1
1741,32.142857142857146,7
3254,32.142857142857146,6
3255,32.142857142857146,1
5933,32.142857142857146,7
3178,32.166666666666664,3
3179,32.166666666666664,3
2595,32.166666666666664,4
2596,32.166666666666664,2
2598,32.166666666666664,3
2599,32.166666666666664,3
7302,32.166666666666664,5
7303,32.166666666666664,1
106,32.166666666666664,6
3929,32.166666666666664,1
3930,32.166666666666664,5
1183,32.166666666666664,6
469,32.2,5
4122,32.2,1
4123,32.2,4
1610,32.2,4
1611,32.2,1
7659,32.2,4
7660,32.2,1
4612,32.2,3
4613,32.2,2
2378,32.2,3
2379,32.2,2
4031,32.2,3
4032,32.2,2
119,32.2,5
5981,32.2,4
5982,32.2,1
5314,32.22222222222222,9
1144,32.25,8
3302,32.285714285714285,7
5815,32.285714285714285,5
5816,32.285714285714285,2
2508,32.285714285714285,7
2481,32.285714285714285,6
2482,32.285714285714285,1
448,32.333333333333336,1
449,32.333333333333336,8
3975,32.333333333333336,6
1141,32.333333333333336,6
5840,32.333333333333336,6
5841,32.333333333333336,3
6018,32.333333333333336,3
6019,32.333333333333336,6
2380,32.333333333333336,5
2381,32.333333333333336,1
3099,32.333333333333336,5
3100,32.333333333333336,1
6077,32.375,8
3316,32.375,8
215,32.375,8
1619,32.375,7
1620,32.375,1
2363,32.375,5
2364,32.375,3
789,32.4,5
4744,32.4,5
2400,32.4,5
3389,32.4,3
3390,32.4,2
3997,32.4,5
4491,32.4,4
4492,32.4,1
728,32.4,5
2450,32.4,5
4494,32.4,5
5903,32.4,2
5904,32.4,3
3136,32.4,4
3137,32.4,1
432,32.4,2
433,32.4,3
2347,32.4,4
2348,32.4,1
5810,32.4,4
5811,32.4,1
4104,32.4,5
1116,32.4,5
1213,32.4,4
1214,32.4,1
6969,32.42857142857143,7
4106,32.42857142857143,5
4107,32.42857142857143,2
6540,32.42857142857143,5
6541,32.42857142857143,2
5279,32.42857142857143,4
5280,32.42857142857143,3
4109,32.44444444444444,8
4110,32.44444444444444,1
4025,32.44444444444444,5
4026,32.44444444444444,4
1265,32.5,5
1266,32.5,1
4591,32.5,1
4592,32.5,5
1168,32.5,8
4108,32.5,6
1170,32.5,6
6417,32.5,4
6418,32.5,2
6940,32.5,6
6430,32.5,5
6431,32.5,1
5253,32.5,8
3102,32.5,3
3103,32.5,3
4113,32.5,6
744,32.5,5
745,32.5,1
2515,32.5,6
3167,32.5,8
3172,32.5,4
3173,32.5,2
4745,32.55555555555556,6
4746,32.55555555555556,3
3326,32.55555555555556,8
3327,32.55555555555556,1
2343,32.57142857142857,4
2344,32.57142857142857,3
2534,32.57142857142857,7
7018,32.57142857142857,6
7019,32.57142857142857,1
5299,32.57142857142857,3
5300,32.57142857142857,4
7032,32.57142857142857,6
7033,32.57142857142857,1
1107,32.57142857142857,3
1108,32.57142857142857,4
5338,32.6,2
5339,32.6,3
5336,32.6,4
5337,32.6,1
1275,32.6,5
4567,32.6,4
4568,32.6,1
3060,32.6,4
3061,32.6,1
7038,32.6,2
7039,32.6,3
5875,32.6,4
5876,32.6,1
6481,32.6,2
6482,32.6,3
2521,32.6,5
5920,32.6,5
108,32.6,4
109,32.6,1
74,32.625,1
75,32.625,7
5907,32.625,4
5908,32.625,4
5178,32.666666666666664,1
5179,32.666666666666664,5
3188,32.666666666666664,2
3189,32.666666666666664,4
4504,32.666666666666664,2
4505,32.666666666666664,4
3311,32.666666666666664,9
3307,32.666666666666664,5
3308,32.666666666666664,1
2591,32.714285714285715,4
2592,32.714285714285715,3
4133,32.75,5
4134,32.75,3
1746,32.75,8
4456,32.75,8
721,32.75,8
2581,32.77777777777778,3
2582,32.77777777777778,6
66,32.8,5
795,32.8,1
796,32.8,4
6995,32.8,2
6996,32.8,3
5340,32.8,3
5341,32.8,2
4489,32.8,2
4490,32.8,3
761,32.8,5
1726,32.8,5
4560,32.8,1
4561,32.8,4
4129,32.833333333333336,5
4130,32.833333333333336,1
6998,32.833333333333336,1
6999,32.833333333333336,5
736,32.833333333333336,6
7036,32.833333333333336,4
7037,32.833333333333336,2
4003,32.833333333333336,6
7341,32.833333333333336,5
7342,32.833333333333336,1
6955,32.857142857142854,2
6956,32.857142857142854,5
2548,32.857142857142854,2
2549,32.857142857142854,5
5853,32.857142857142854,3
5854,32.857142857142854,4
7347,32.857142857142854,4
7348,32.857142857142854,3
1725,32.857142857142854,7
7007,32.875,7
7008,32.875,1
69,32.888888888888886,9
5797,32.888888888888886,5
5798,32.888888888888886,4
6517,32.888888888888886,6
6518,32.888888888888886,3
5971,32.888888888888886,6
5972,32.888888888888886,3
4543,32.888888888888886,6
4544,32.888888888888886,3
5859,32.888888888888886,4
5860,32.888888888888886,5
3314,33.0,6
2323,33.0,5
3083,33.0,3
3084,33.0,5
817,33.0,8
7375,33.0,5
6949,33.0,1
6950,33.0,7
6424,33.0,6
6425,33.0,1
5828,33.0,4
5829,33.0,2
4111,33.0,7
4457,33.0,8
222,33.0,5
7332,33.0,3
7333,33.0,2
7657,33.0,4
7658,33.0,1
2520,33.0,8
5804,33.0,9
1713,33.0,7
7564,33.0,5
7565,33.0,3
1232,33.0,3
1233,33.0,3
2472,33.0,4
2473,33.0,1
5838,33.0,7
5839,33.0,1
1251,33.0,5
1252,33.0,1
3154,33.0,6
3155,33.0,2
2545,33.0,6
716,33.0,5
4016,33.0,3
4017,33.0,4
2551,33.0,1
2552,33.0,8
393,33.0,6
2321,33.111111111111114,5
2322,33.111111111111114,4
5822,33.125,4
5823,33.125,4
7013,33.125,7
7014,33.125,1
5881,33.125,6
5882,33.125,2
5959,33.142857142857146,4
5960,33.142857142857146,3
6537,33.142857142857146,7
5845,33.142857142857146,5
5846,33.142857142857146,2
3967,33.142857142857146,4
3968,33.142857142857146,3
3352,33.142857142857146,7
5892,33.142857142857146,6
5893,33.142857142857146,1
3180,33.166666666666664,5
3181,33.166666666666664,1
3351,33.166666666666664,6
2373,33.166666666666664,6
1063,33.166666666666664,1
1064,33.166666666666664,5
3117,33.2,5
397,33.2,5
1139,33.2,5
5832,33.2,3
5833,33.2,2
4124,33.2,5
4102,33.2,5
7301,33.2,5
714,33.2,3
715,33.2,2
3135,33.2,5
1608,33.2,4
1609,33.2,1
4506,33.2,1
4507,33.2,4
1149,33.2,5
3104,33.2,1
3105,33.2,4
70,33.25,8
3129,33.25,6
3130,33.25,2
6510,33.25,7
6511,33.25,1
7009,33.25,4
7010,33.25,4
3988,33.25,3
3989,33.25,5
3912,33.25,8
3056,33.25,2
3057,33.25,6
730,33.285714285714285,7
5200,33.333333333333336,9
5938,33.333333333333336,6
7026,33.333333333333336,7
7027,33.333333333333336,2
6010,33.333333333333336,2
6011,33.333333333333336,4
6939,33.333333333333336,6
748,33.333333333333336,6
5176,33.375,2
5177,33.375,6
5836,33.375,4
5837,33.375,4
4128,33.4,5
803,33.4,5
3382,33.4,4
3383,33.4,1
3384,33.4,5
7328,33.4,1
7329,33.4,4
5831,33.4,5
7045,33.4,4
7046,33.4,1
4487,33.4,4
4488,33.4,1
1714,33.4,5
7309,33.42857142857143,6
7310,33.42857142857143,1
5240,33.42857142857143,5
5241,33.42857142857143,2
2517,33.44444444444444,9
6980,33.44444444444444,8
6981,33.44444444444444,1
5826,33.44444444444444,3
5827,33.44444444444444,6
7345,33.5,4
7346,33.5,2
6951,33.5,2
6952,33.5,6
5370,33.5,2
5371,33.5,4
5916,33.5,6
5917,33.5,2
1722,33.55555555555556,9
7011,33.55555555555556,9
5374,33.55555555555556,8
5375,33.55555555555556,1
5997,33.55555555555556,3
5998,33.55555555555556,6
2492,33.55555555555556,8
2493,33.55555555555556,1
5486,33.57142857142857,1
5487,33.57142857142857,6
3132,33.57142857142857,7
1203,33.57142857142857,7
1195,33.6,5
3303,33.6,5
4137,33.6,2
4138,33.6,3
3996,33.6,5
5225,33.6,3
5226,33.6,2
1715,33.6,5
7042,33.6,1
7043,33.6,4
1731,33.6,5
5909,33.6,4
5910,33.6,1
1738,33.6,5
3393,33.625,3
3394,33.625,5
5263,33.625,5
5264,33.625,3
2387,33.625,3
2388,33.625,5
2319,33.625,2
2320,33.625,6
3297,33.666666666666664,4
3298,33.666666666666664,2
7343,33.666666666666664,5
7344,33.666666666666664,1
5323,33.714285714285715,6
5324,33.714285714285715,1
5899,33.714285714285715,4
5900,33.714285714285715,3
5301,33.714285714285715,3
5302,33.714285714285715,4
2579,33.75,1
2580,33.75,7
3366,33.75,8
6978,33.75,6
6979,33.75,2
2491,33.77777777777778,9
7330,33.8,2
7331,33.8,3
7318,33.8,3
7319,33.8,2
6448,33.8,5
6527,33.833333333333336,2
6528,33.833333333333336,4
747,33.833333333333336,6
3098,33.833333333333336,6
3971,33.833333333333336,1
3972,33.833333333333336,5
207,33.833333333333336,4
208,33.833333333333336,2
1799,33.833333333333336,3
1800,33.833333333333336,3
5951,33.857142857142854,4
5952,33.857142857142854,3
6988,33.857142857142854,4
6989,33.857142857142854,3
5921,33.857142857142854,2
5922,33.857142857142854,5
5332,33.875,4
5333,33.875,4
6457,33.875,6
6458,33.875,2
1816,33.888888888888886,2
1817,33.888888888888886,7
1269,34.0,2
1270,34.0,3
3922,34.0,2
3923,34.0,5
3304,34.0,6
6970,34.0,5
6971,34.0,4
1814,34.0,6
5873,34.0,7
5874,34.0,2
5464,34.0,5
6986,34.0,4
6987,34.0,3
5221,34.0,4
5222,34.0,2
5925,34.0,4
5926,34.0,4
6519,34.0,3
6520,34.0,2
4577,34.0,4
4578,34.0,1
4573,34.0,4
4574,34.0,1
6484,34.0,1
6485,34.0,5
2358,34.0,7
2359,34.0,1
4498,34.0,4
4499,34.0,2
3984,34.0,5
6982,34.111111111111114,5
6983,34.111111111111114,4
5488,34.125,6
5489,34.125,2
6467,34.125,3
6468,34.125,5
6992,34.125,8
1147,34.125,7
1148,34.125,1
1718,34.166666666666664,6
4127,34.166666666666664,6
5936,34.166666666666664,5
5937,34.166666666666664,1
4458,34.166666666666664,6
2546,34.166666666666664,2
2547,34.166666666666664,4
6953,34.166666666666664,2
6954,34.166666666666664,4
2571,34.2,4
2572,34.2,1
3312,34.2,4
3313,34.2,1
1700,34.2,5
7672,34.2,3
7673,34.2,2
6559,34.2,1
6560,34.2,4
3142,34.2,3
3143,34.2,2
6555,34.2,5
5317,34.2,3
5318,34.2,2
1556,34.2,2
1557,34.2,3
4575,34.2,4
4576,34.2,1
1100,34.2,3
1101,34.2,2
2501,34.2,5
5947,34.22222222222222,8
5948,34.22222222222222,1
6014,34.22222222222222,1
6015,34.22222222222222,8
5824,34.22222222222222,7
5825,34.22222222222222,2
4609,34.25,6
4610,34.25,2
6455,34.25,5
6456,34.25,3
3309,34.25,6
3310,34.25,2
1735,34.25,8
1201,34.285714285714285,7
1845,34.333333333333336,9
4001,34.333333333333336,5
4002,34.333333333333336,1
3345,34.333333333333336,2
3346,34.333333333333336,4
713,34.333333333333336,6
4696,34.375,8
7049,34.375,3
7050,34.375,5
2589,34.4,2
2590,34.4,3
7320,34.4,2
7321,34.4,3
6553,34.4,2
6554,34.4,3
5911,34.4,5
6525,34.4,1
6526,34.4,4
4014,34.4,3
4015,34.4,2
2550,34.4,5
3884,34.4,1
3885,34.4,4
2498,34.42857142857143,7
1186,34.42857142857143,7
1143,34.44444444444444,9
3122,34.5,4
3123,34.5,2
6469,34.5,1
6470,34.5,7
5923,34.5,7
5924,34.5,1
6990,34.5,2
6991,34.5,6
1707,34.5,3
1708,34.5,3
6561,34.5,1
6562,34.5,5
6509,34.5,8
4599,34.5,4
4600,34.5,2
3324,34.55555555555556,8
3325,34.55555555555556,1
6959,34.6,5
1736,34.6,5
4579,34.6,3
4580,34.6,2
5217,34.625,5
5218,34.625,3
6531,34.666666666666664,5
6532,34.666666666666664,4
7307,34.666666666666664,5
7308,34.666666666666664,1
6486,34.666666666666664,2
6487,34.666666666666664,4
1160,34.666666666666664,5
1161,34.666666666666664,1
5282,34.714285714285715,3
5283,34.714285714285715,4
5229,34.75,2
5230,34.75,6
7665,34.8,5
6494,34.8,5
7666,34.8,2
7667,34.8,3
6957,34.8,1
6958,34.8,4
7326,34.8,2
7327,34.8,3
4643,34.8,3
4644,34.8,2
3896,34.8,2
3897,34.8,3
5466,34.833333333333336,6
6483,34.857142857142854,7
3318,34.857142857142854,6
3319,34.857142857142854,1
7034,34.857142857142854,3
7035,34.857142857142854,4
5955,34.875,5
5956,34.875,3
5236,35.0,3
5237,35.0,2
6449,35.0,3
6450,35.0,3
7311,35.0,7
7312,35.0,4
7313,35.0,3
7020,35.0,6
7021,35.0,2
4737,35.0,5
1847,35.2,3
1848,35.2,2
1166,35.2,5
1702,35.2,4
1703,35.2,1
2376,35.2,1
2377,35.2,4
1733,35.2,4
1734,35.2,1
7316,35.25,3
7317,35.25,5
7668,35.333333333333336,2
7669,35.333333333333336,4
7306,35.333333333333336,6
7304,35.4,3
7305,35.4,2
5465,35.4,5
4564,35.42857142857143,2
4565,35.42857142857143,5
3186,35.57142857142857,2
3187,35.57142857142857,5
6453,35.57142857142857,4
6454,35.57142857142857,3
7663,35.6,4
7664,35.6,1
6451,35.666666666666664,5
6452,35.666666666666664,1
4738,35.8,5
7024,36.0,5
6490,36.0,1
6491,36.0,4
7381,37.0,2
7382,37.0,3
7399,37.0,4
7400,37.0,2
2903,37.2,5
1351,37.2,4
1352,37.2,1
6095,37.2,4
6096,37.2,1
6091,37.4,4
6092,37.4,1
7379,37.42857142857143,5
7380,37.42857142857143,2
6605,37.42857142857143,3
6606,37.42857142857143,4
7502,37.5,6
4775,37.57142857142857,7
4797,37.6,2
4798,37.6,3
7619,37.6,5
7427,37.6,4
7428,37.6,1
7618,37.6,5
6828,37.6,1
6829,37.6,4
7387,37.666666666666664,5
7388,37.666666666666664,4
7386,37.666666666666664,6
7485,37.666666666666664,3
7486,37.666666666666664,6
7385,37.714285714285715,7
5500,37.714285714285715,5
5501,37.714285714285715,2
7134,37.8,2
7135,37.8,3
4765,37.8,3
4766,37.8,2
5724,37.833333333333336,5
5725,37.833333333333336,1
7117,37.833333333333336,6
7204,37.857142857142854,5
7205,37.857142857142854,2
7377,37.857142857142854,6
7378,37.857142857142854,1
5518,37.875,5
5519,37.875,3
3506,37.888888888888886,4
3507,37.888888888888886,5
3757,38.0,7
5144,38.0,2
5145,38.0,3
6105,38.0,5
6106,38.0,4
7491,38.0,3
7492,38.0,2
7475,38.0,5
7476,38.0,2
6124,38.0,4
6125,38.0,1
5029,38.0,5
5498,38.0,7
5499,38.0,2
7411,38.125,5
7412,38.125,3
5666,38.142857142857146,2
5667,38.142857142857146,5
6238,38.166666666666664,1
6239,38.166666666666664,5
7481,38.166666666666664,4
7482,38.166666666666664,2
2169,38.2,5
4865,38.2,2
4866,38.2,3
7119,38.2,2
7120,38.2,3
867,38.2,4
868,38.2,1
1358,38.2,5
503,38.2,4
504,38.2,1
2163,38.2,5
1353,38.2,5
5504,38.2,5
6395,38.22222222222222,5
6396,38.22222222222222,4
6397,38.22222222222222,6
6398,38.22222222222222,3
7477,38.25,5
7478,38.25,3
7224,38.25,1
7225,38.25,7
6103,38.25,7
6104,38.25,1
7383,38.285714285714285,6
7384,38.285714285714285,1
2988,38.333333333333336,6
7057,38.333333333333336,6
7058,38.333333333333336,3
5046,38.375,7
5047,38.375,1
7409,38.375,6
7410,38.375,2
2160,38.375,8
7109,38.375,4
7110,38.375,4
4393,38.4,5
5505,38.4,5
3745,38.4,5
2779,38.4,4
2780,38.4,1
3596,38.4,2
3597,38.4,3
2293,38.4,3
2294,38.4,2
2809,38.42857142857143,7
5745,38.44444444444444,5
5746,38.44444444444444,4
6393,38.44444444444444,5
6394,38.44444444444444,4
3660,38.5,6
7127,38.5,6
7584,38.57142857142857,5
7585,38.57142857142857,2
7648,38.57142857142857,2
7649,38.57142857142857,5
2914,38.6,5
7566,38.6,4
7567,38.6,1
7568,38.6,4
7569,38.6,1
7493,38.6,2
7494,38.6,3
7614,38.625,1
7615,38.625,7
5714,38.625,7
5715,38.625,1
1344,38.625,7
1345,38.625,1
6593,38.666666666666664,4
6594,38.666666666666664,5
1325,38.666666666666664,6
7582,38.666666666666664,4
7583,38.666666666666664,2
6303,38.666666666666664,5
6304,38.666666666666664,1
1338,38.714285714285715,7
2782,38.714285714285715,7
6790,38.75,5
6791,38.75,3
591,38.75,4
592,38.75,4
7115,38.77777777777778,2
7116,38.77777777777778,7
3009,38.8,5
3746,38.8,5
5522,38.8,2
5523,38.8,3
2805,38.833333333333336,6
4394,38.833333333333336,6
4919,38.833333333333336,6
3734,38.833333333333336,6
6820,38.833333333333336,2
6821,38.833333333333336,4
7521,38.857142857142854,1
7522,38.857142857142854,6
2070,38.857142857142854,7
3529,38.875,4
3530,38.875,4
1367,39.0,5
4856,39.0,3
4857,39.0,2
2877,39.0,3
2878,39.0,2
3525,39.0,3
3526,39.0,2
4415,39.0,2
4416,39.0,3
3582,39.0,3
3583,39.0,2
6597,39.0,2
6598,39.0,3
3862,39.0,5
3863,39.0,2
2815,39.0,7
901,39.0,7
7693,39.0,1
7694,39.0,4
7641,39.0,2
7642,39.0,4
7143,39.0,2
7144,39.0,4
7690,39.0,2
7691,39.0,5
280,39.0,9
6088,39.0,3
6089,39.0,2
31,39.0,8
6808,39.0,1
6809,39.0,5
4791,39.0,5
4792,39.0,1
5716,39.125,5
5717,39.125,3
6311,39.125,7
6312,39.125,1
4418,39.125,8
7692,39.142857142857146,7
4203,39.142857142857146,4
4204,39.142857142857146,3
4803,39.166666666666664,3
4804,39.166666666666664,3
6676,39.166666666666664,1
6677,39.166666666666664,5
5720,39.166666666666664,3
5721,39.166666666666664,3
3667,39.166666666666664,2
3668,39.166666666666664,4
2280,39.166666666666664,5
2281,39.166666666666664,1
1037,39.2,3
1038,39.2,2
1532,39.2,5
6084,39.2,3
6085,39.2,2
2767,39.2,4
2768,39.2,1
5005,39.2,2
5006,39.2,3
7244,39.2,1
7245,39.2,4
3584,39.2,3
3585,39.2,2
2055,39.2,4
2056,39.2,1
1296,39.25,3
1297,39.25,5
6786,39.25,4
6787,39.25,4
1349,39.25,8
2018,39.285714285714285,7
4284,39.285714285714285,3
4285,39.285714285714285,4
854,39.285714285714285,7
4162,39.333333333333336,6
1457,39.333333333333336,6
1350,39.333333333333336,9
4952,39.333333333333336,6
502,39.333333333333336,6
7405,39.375,1
7406,39.375,7
2915,39.4,4
2916,39.4,1
3656,39.4,3
3657,39.4,2
6236,39.4,2
6237,39.4,3
1347,39.4,5
1400,39.4,5
1048,39.4,4
1049,39.4,1
2804,39.4,5
2091,39.4,5
2769,39.4,5
4413,39.42857142857143,1
4414,39.42857142857143,6
5502,39.42857142857143,7
3471,39.42857142857143,7
2220,39.42857142857143,7
7242,39.44444444444444,2
7243,39.44444444444444,7
3531,39.44444444444444,7
3532,39.44444444444444,2
4769,39.5,5
4770,39.5,1
2736,39.5,7
2737,39.5,1
2784,39.5,6
5150,39.5,2
5151,39.5,6
3625,39.5,5
3626,39.5,1
1348,39.5,6
7139,39.5,3
7140,39.5,3
4946,39.5,1
4947,39.5,5
4795,39.5,5
4796,39.5,1
4293,39.55555555555556,3
4294,39.55555555555556,6
3601,39.55555555555556,9
2159,39.57142857142857,7
1466,39.57142857142857,3
1467,39.57142857142857,4
942,39.57142857142857,7
4255,39.57142857142857,3
4256,39.57142857142857,4
329,39.6,3
330,39.6,2
2895,39.6,5
3825,39.6,4
3826,39.6,1
601,39.6,5
3041,39.6,5
6212,39.6,4
6213,39.6,1
4940,39.6,2
4941,39.6,3
2288,39.6,4
2289,39.6,1
2888,39.6,5
6118,39.625,7
6119,39.625,1
1974,39.625,7
1975,39.625,1
3602,39.666666666666664,8
3603,39.666666666666664,1
2699,39.666666666666664,4
2700,39.666666666666664,2
1972,39.666666666666664,5
1973,39.666666666666664,1
5592,39.666666666666664,3
5593,39.666666666666664,3
3836,39.666666666666664,1
3837,39.666666666666664,5
5004,39.666666666666664,6
2783,39.666666666666664,9
2254,39.666666666666664,9
3035,39.666666666666664,3
3036,39.666666666666664,6
5584,39.666666666666664,5
5585,39.666666666666664,1
3548,39.75,8
4950,39.75,2
4951,39.75,6
3469,39.75,7
3470,39.75,1
2956,39.8,5
6385,39.8,3
6386,39.8,2
5731,39.8,1
5732,39.8,4
4252,39.8,5
7212,39.8,5
4928,39.8,5
3766,39.8,4
3767,39.8,1
6216,39.8,4
6217,39.8,1
3594,39.8,2
3595,39.8,3
1942,39.8,3
1943,39.8,2
4174,39.8,1
4175,39.8,4
838,39.8,2
839,39.8,3
4995,39.8,4
4996,39.8,1
3658,39.833333333333336,3
3659,39.833333333333336,3
6299,39.833333333333336,3
6300,39.833333333333336,3
1987,39.833333333333336,3
1988,39.833333333333336,3
7534,39.857142857142854,1
7535,39.857142857142854,6
2882,39.857142857142854,3
2883,39.857142857142854,4
4917,39.857142857142854,3
4918,39.857142857142854,4
6834,39.857142857142854,3
6835,39.857142857142854,4
2770,39.875,8
876,39.875,6
877,39.875,2
3540,39.875,6
3541,39.875,2
5503,39.888888888888886,9
5588,39.888888888888886,3
5589,39.888888888888886,6
5496,39.888888888888886,4
5497,39.888888888888886,5
3874,39.888888888888886,8
3875,39.888888888888886,1
2893,40.0,4
2894,40.0,1
2075,40.0,3
2076,40.0,3
4937,40.0,6
4198,40.0,6
4199,40.0,1
856,40.0,6
857,40.0,1
2911,40.0,5
3549,40.0,1
3550,40.0,7
6679,40.0,2
6680,40.0,3
6681,40.0,5
7123,40.0,2
7124,40.0,3
2772,40.0,5
3614,40.0,6
3615,40.0,1
3810,40.0,5
2951,40.0,5
4396,40.0,5
7216,40.0,2
7217,40.0,5
4920,40.0,4
4921,40.0,1
6617,40.0,2
6618,40.0,4
6806,40.0,7
4779,40.0,6
4780,40.0,2
5027,40.0,6
5028,40.0,3
4935,40.0,3
4936,40.0,3
4232,40.0,1
4233,40.0,5
2026,40.0,5
2027,40.0,1
3446,40.0,3
3447,40.0,2
3404,40.0,8
2073,40.0,4
2074,40.0,1
2723,40.0,6
6824,40.0,2
6825,40.0,4
6826,40.0,3
6827,40.0,6
498,40.0,6
148,40.0,5
149,40.0,2
5663,40.0,3
5664,40.0,3
4885,40.0,3
4886,40.0,2
6609,40.111111111111114,3
6610,40.111111111111114,6
5653,40.111111111111114,2
5654,40.111111111111114,7
4931,40.125,5
4932,40.125,3
7532,40.125,1
7533,40.125,7
7525,40.125,1
7526,40.125,7
2765,40.142857142857146,3
2766,40.142857142857146,4
7407,40.142857142857146,4
7408,40.142857142857146,3
3661,40.142857142857146,7
4401,40.142857142857146,7
5657,40.142857142857146,3
5658,40.142857142857146,4
4757,40.142857142857146,6
4758,40.142857142857146,1
6101,40.142857142857146,3
6102,40.142857142857146,4
6229,40.166666666666664,4
6230,40.166666666666664,2
4288,40.166666666666664,5
4289,40.166666666666664,1
4914,40.166666666666664,6
3623,40.166666666666664,5
3624,40.166666666666664,1
6615,40.166666666666664,5
6616,40.166666666666664,1
1933,40.166666666666664,5
1934,40.166666666666664,1
5040,40.166666666666664,3
5041,40.166666666666664,3
5524,40.166666666666664,3
5525,40.166666666666664,3
6201,40.2,1
6202,40.2,4
2059,40.2,5
4420,40.2,5
1054,40.2,5
842,40.2,1
843,40.2,4
2738,40.2,4
2739,40.2,1
4160,40.2,4
4161,40.2,1
1300,40.2,2
1301,40.2,3
2792,40.2,3
2793,40.2,2
2290,40.2,5
7218,40.2,4
7219,40.2,1
4257,40.2,1
4258,40.2,4
6224,40.22222222222222,4
6225,40.22222222222222,5
5749,40.22222222222222,2
5750,40.22222222222222,7
1455,40.285714285714285,5
1456,40.285714285714285,2
1368,40.285714285714285,4
1369,40.285714285714285,3
5640,40.285714285714285,6
5641,40.285714285714285,1
1404,40.333333333333336,5
1405,40.333333333333336,1
1346,40.333333333333336,6
3491,40.333333333333336,4
3492,40.333333333333336,2
4863,40.333333333333336,2
4864,40.333333333333336,4
3027,40.333333333333336,5
3028,40.333333333333336,1
4291,40.333333333333336,5
4292,40.333333333333336,1
3762,40.333333333333336,9
7059,40.333333333333336,4
7060,40.333333333333336,2
2279,40.333333333333336,6
2785,40.333333333333336,6
7240,40.333333333333336,3
7241,40.333333333333336,6
5739,40.333333333333336,5
5740,40.333333333333336,1
855,40.333333333333336,9
840,40.333333333333336,2
841,40.333333333333336,4
1948,40.333333333333336,4
1949,40.333333333333336,5
3735,40.375,7
3736,40.375,1
4763,40.375,5
4764,40.375,3
5576,40.375,2
5577,40.375,6
4280,40.375,5
4281,40.375,3
5152,40.375,1
5153,40.375,7
2167,40.4,4
2168,40.4,1
2031,40.4,5
1341,40.4,5
3707,40.4,2
3708,40.4,3
282,40.4,5
1518,40.4,5
4353,40.4,2
4354,40.4,3
6678,40.4,5
1399,40.4,5
4773,40.4,4
4774,40.4,1
5737,40.4,2
5738,40.4,3
3778,40.4,4
3779,40.4,1
5646,40.4,5
7228,40.4,1
7229,40.4,4
6611,40.4,2
6612,40.4,3
6613,40.4,4
6614,40.4,1
4195,40.4,5
5597,40.4,4
5598,40.4,1
5055,40.4,3
5056,40.4,2
4858,40.42857142857143,4
4859,40.42857142857143,3
5644,40.42857142857143,4
5645,40.42857142857143,3
2077,40.42857142857143,7
3838,40.42857142857143,3
3839,40.42857142857143,4
6837,40.42857142857143,2
6838,40.42857142857143,5
6621,40.42857142857143,4
6622,40.42857142857143,3
3598,40.42857142857143,7
4253,40.42857142857143,1
4254,40.42857142857143,6
4207,40.42857142857143,4
4208,40.42857142857143,3
6619,40.42857142857143,5
6620,40.42857142857143,2
4777,40.42857142857143,6
4778,40.42857142857143,1
903,40.42857142857143,7
1935,40.42857142857143,7
6796,40.44444444444444,3
6797,40.44444444444444,6
2103,40.5,5
2104,40.5,1
3632,40.5,6
2866,40.5,6
2867,40.5,2
4200,40.5,4
4201,40.5,2
5574,40.5,3
5575,40.5,3
2149,40.5,6
3619,40.5,6
6794,40.5,4
6795,40.5,4
7233,40.5,6
4873,40.5,1
4874,40.5,7
3007,40.5,1
3008,40.5,5
497,40.5,6
1962,40.5,5
1963,40.5,3
3535,40.5,6
3536,40.5,2
5607,40.5,6
5608,40.5,2
1946,40.55555555555556,5
1947,40.55555555555556,4
6132,40.55555555555556,6
6133,40.55555555555556,3
2984,40.57142857142857,5
2985,40.57142857142857,2
7539,40.57142857142857,1
7540,40.57142857142857,6
6130,40.57142857142857,3
6131,40.57142857142857,4
2174,40.6,5
4259,40.6,1
4260,40.6,4
5594,40.6,5
3629,40.6,5
4335,40.6,4
4336,40.6,1
6234,40.6,2
6235,40.6,3
2750,40.6,5
3042,40.6,4
3043,40.6,1
482,40.6,2
483,40.6,3
4922,40.6,4
4923,40.6,1
6128,40.6,4
6129,40.6,1
4855,40.6,5
4419,40.6,5
2221,40.6,5
4881,40.6,1
4882,40.6,4
6319,40.6,4
6320,40.6,1
4263,40.6,1
4264,40.6,4
3803,40.6,5
4924,40.6,4
4925,40.6,1
2683,40.6,4
2684,40.6,1
3450,40.625,1
3451,40.625,7
6313,40.625,2
6314,40.625,6
2094,40.666666666666664,5
2095,40.666666666666664,1
2154,40.666666666666664,9
4299,40.666666666666664,5
4300,40.666666666666664,1
6305,40.666666666666664,4
6306,40.666666666666664,2
3711,40.666666666666664,4
3712,40.666666666666664,2
6798,40.666666666666664,3
6799,40.666666666666664,3
5659,40.666666666666664,2
5660,40.666666666666664,7
80,40.666666666666664,4
81,40.666666666666664,2
4879,40.666666666666664,2
4880,40.666666666666664,4
4168,40.666666666666664,6
